initial,initial_label,rhyme,final,reading,status,sino_entry_count,character_count,example_characters
f,f,uin,n,fuin,gap,0,0,
f,f,un,n,fun,attested,36,32,分扮忿拚氛芬砏粉紛衯棻湓
f,f,waan,n,fwaan,gap,0,0,
f,f,waen,n,fwaen,gap,0,0,
f,f,wan,n,fwan,gap,0,0,
f,f,woen,n,fwoen,gap,0,0,
f,f,won,n,fwon,gap,0,0,
f,f,wyn,n,fwyn,gap,0,0,
f,f,yeon,n,fyeon,gap,0,0,
f,f,yn,n,fyn,gap,0,0,
f,f,aam,m,faam,gap,0,0,
f,f,aem,m,faem,gap,0,0,
f,f,am,m,fam,gap,0,0,
f,f,em,m,fem,gap,0,0,
f,f,eom,m,feom,gap,0,0,
f,f,iem,m,fiem,gap,0,0,
f,f,im,m,fim,gap,0,0,
f,f,m,m,fm,gap,0,0,
f,f,oem,m,foem,attested,16,14,凡𠆩氾犯帆柉范軓梵笵範颿
f,f,om,m,fom,attested,12,11,𠆩氾汎姂泛䀀釩䒦𣢲𥁔𦜒
f,f,ym,m,fym,gap,0,0,
f,f,yom,m,fyom,gap,0,0,
f,f,aang,ng,faang,attested,4,4,坊房魴𩦠
f,f,aeng,ng,faeng,attested,5,4,方防肪鴋
f,f,ang,ng,fang,attested,33,29,匚方仿坊妨彷汸邡放昉枋牥
f,f,eng,ng,feng,gap,0,0,
f,f,eong,ng,feong,gap,0,0,
f,f,iaang,ng,fiaang,gap,0,0,
f,f,iang,ng,fiang,gap,0,0,
f,f,ieng,ng,fieng,gap,0,0,
f,f,ing,ng,fing,gap,0,0,
f,f,iong,ng,fiong,gap,0,0,
f,f,iung,ng,fiung,gap,0,0,
f,f,oeng,ng,foeng,gap,0,0,
f,f,ong,ng,fong,gap,0,0,
f,f,uaang,ng,fuaang,gap,0,0,
f,f,ueng,ng,fueng,attested,9,9,汎芃梵堸渢馮鳳𠤈𨝭
f,f,ung,ng,fung,attested,9,8,風偑猦楓諷檒飌𧆉
f,f,waang,ng,fwaang,gap,0,0,
f,f,waeng,ng,fwaeng,gap,0,0,
f,f,wang,ng,fwang,gap,0,0,
f,f,wueng,ng,fwueng,gap,0,0,
f,f,wung,ng,fwung,gap,0,0,
f,f,yang,ng,fyang,gap,0,0,
f,f,yeng,ng,fyeng,gap,0,0,
f,f,yeong,ng,fyeong,gap,0,0,
f,f,yng,ng,fyng,attested,7,6,凭淜馮憑靐㵗
f,f,aay,y,faay,gap,0,0,
f,f,aey,y,faey,attested,31,31,吠孛佩邶背苝悖珮茷偝培婄
f,f,ay,y,fay,attested,31,31,妃抔坯杮杯肧肺盃背胐砩衃
f,f,eoy,y,feoy,attested,41,36,怫狒肥屝淝陫腓菲萉費賁痱
f,f,ey,y,fey,attested,53,49,妃沸芾非昲朏茀飛匪疿奜婓
f,f,uy,y,fuy,gap,0,0,
f,f,waay,y,fwaay,gap,0,0,
f,f,waey,y,fwaey,gap,0,0,
f,f,way,y,fway,gap,0,0,
f,f,wey,y,fwey,gap,0,0,
f,f,wy,y,fwy,gap,0,0,
f,f,y,y,fy,gap,0,0,
f,f,yay,y,fyay,gap,0,0,
f,f,aaw,w,faaw,gap,0,0,
f,f,aew,w,faew,gap,0,0,
f,f,aw,w,faw,gap,0,0,
f,f,eow,w,feow,gap,0,0,
f,f,ew,w,few,gap,0,0,
f,f,iaew,w,fiaew,gap,0,0,
f,f,iaw,w,fiaw,gap,0,0,
f,f,iew,w,fiew,gap,0,0,
f,f,iw,w,fiw,gap,0,0,
f,f,oew,w,foew,gap,0,0,
f,f,ow,w,fow,gap,0,0,
f,f,yeow,w,fyeow,gap,0,0,
f,f,aei,i,faei,gap,0,0,
f,f,ai,i,fai,gap,0,0,
f,f,i,i,fi,gap,0,0,
f,f,uei,i,fuei,gap,0,0,
f,f,waei,i,fwaei,gap,0,0,
f,f,wai,i,fwai,gap,0,0,
f,f,wi,i,fwi,gap,0,0,
f,f,aak,k,faak,attested,6,6,泊亳箔踄䭦𩽛
f,f,aek,k,faek,attested,6,6,縛薄簿礴鑮𩍿
f,f,ak,k,fak,attested,36,34,胉粕博奤搏溥猼膊蒪䗚䙏濼
f,f,ek,k,fek,gap,0,0,
f,f,eok,k,feok,gap,0,0,
f,f,iaak,k,fiaak,gap,0,0,
f,f,iak,k,fiak,gap,0,0,
f,f,iek,k,fiek,gap,0,0,
f,f,ik,k,fik,attested,1,1,碧
f,f,iok,k,fiok,gap,0,0,
f,f,iuk,k,fiuk,gap,0,0,
f,f,oek,k,foek,gap,0,0,
f,f,ok,k,fok,gap,0,0,
f,f,uaak,k,fuaak,gap,0,0,
f,f,uek,k,fuek,attested,58,56,仆伏服垘复洑畐栿茯匐虙復
f,f,uk,k,fuk,gap,0,0,
f,f,waak,k,fwaak,gap,0,0,
f,f,waek,k,fwaek,gap,0,0,
f,f,yeok,k,fyeok,gap,0,0,
f,f,yk,k,fyk,gap,0,0,
f,f,aach,ch,faach,gap,0,0,
f,f,ach,ch,fach,gap,0,0,
f,f,aech,ch,faech,gap,0,0,
f,f,och,ch,foch,gap,0,0,
f,f,oech,ch,foech,gap,0,0,
f,f,uch,ch,fuch,gap,0,0,
f,f,uech,ch,fuech,gap,0,0,
f,f,aat,t,faat,attested,19,18,犮伐坺妭茷菝跋瞂罰颰馛魃
f,f,aet,t,faet,attested,20,19,拔垡炦癹胈茇栰筏軷鈸閥䑔
f,f,at,t,fat,attested,18,18,癶冹茇盋發筏撥襏鏺䍨䢌䳊
f,f,eot,t,feot,gap,0,0,
f,f,et,t,fet,attested,18,17,帗怖袚鉢颰髮驋鱍㤄㧊䣪𢯸
f,f,iat,t,fiat,gap,0,0,
f,f,iet,t,fiet,gap,0,0,
f,f,it,t,fit,gap,0,0,
f,f,oet,t,foet,gap,0,0,
f,f,ot,t,fot,attested,6,6,不昢哱馞㛘䪬
f,f,t,t,ft,gap,0,0,
f,f,uet,t,fuet,attested,9,9,佛刜咈坲怫炥䞞𡶒𣀣
f,f,ut,t,fut,attested,32,31,乀不巿弗甶冹刜帗彿拂芾柫
f,f,waet,t,fwaet,gap,0,0,
f,f,wat,t,fwat,gap,0,0,
f,f,woet,t,fwoet,gap,0,0,
f,f,wot,t,fwot,gap,0,0,
f,f,yeot,t,fyeot,gap,0,0,
f,f,yt,t,fyt,gap,0,0,
f,f,aets,ts,faets,gap,0,0,
f,f,ats,ts,fats,gap,0,0,
f,f,eots,ts,feots,gap,0,0,
f,f,ets,ts,fets,gap,0,0,
f,f,aap,p,faap,gap,0,0,
f,f,aep,p,faep,gap,0,0,
f,f,ap,p,fap,gap,0,0,
f,f,eop,p,feop,gap,0,0,
f,f,ep,p,fep,gap,0,0,
f,f,iep,p,fiep,gap,0,0,
f,f,ip,p,fip,gap,0,0,
f,f,oep,p,foep,attested,3,3,乏姂泛
f,f,op,p,fop,attested,3,3,法灋𥎰
f,f,p,p,fp,gap,0,0,
f,f,yp,p,fyp,gap,0,0,
f,f,eov,v,feov,gap,0,0,
f,f,ev,v,fev,gap,0,0,
f,f,ov,v,fov,gap,0,0,
f,f,aenn,nn,faenn,gap,0,0,
f,f,ann,nn,fann,gap,0,0,
f,f,enn,nn,fenn,gap,0,0,
f,f,eonn,nn,feonn,gap,0,0,
f,f,onn,nn,fonn,gap,0,0,
f,f,aeyh,h,faeyh,gap,0,0,
f,f,ah,h,fah,gap,0,0,
f,f,ayh,h,fayh,gap,0,0,
f,f,emh,h,femh,gap,0,0,
f,f,eomh,h,feomh,gap,0,0,
f,f,ueh,h,fueh,gap,0,0,
f,f,uh,h,fuh,gap,0,0,
f,f,r,r,fr,gap,0,0,
f,f,,open,f,gap,0,0,
f,f,a,open,fa,attested,25,20,叵坡波玻破紴番跛碆頗嶓播
f,f,aa,open,faa,attested,5,5,媻蔢鄱縛繁
f,f,ae,open,fae,attested,6,6,爸婆碆搫皤𩕏
f,f,au,open,fau,gap,0,0,
f,f,e,open,fe,gap,0,0,
f,f,eo,open,feo,gap,0,0,
f,f,eou,open,feou,gap,0,0,
f,f,eu,open,feu,gap,0,0,
f,f,ia,open,fia,gap,0,0,
f,f,iaeu,open,fiaeu,gap,0,0,
f,f,iau,open,fiau,gap,0,0,
f,f,ie,open,fie,gap,0,0,
f,f,ieu,open,fieu,gap,0,0,
f,f,iou,open,fiou,gap,0,0,
f,f,iu,open,fiu,gap,0,0,
f,f,o,open,fo,gap,0,0,
f,f,oe,open,foe,gap,0,0,
f,f,oeu,open,foeu,gap,0,0,
f,f,ou,open,fou,gap,0,0,
f,f,u,open,fu,attested,106,100,仆夫父付㕮妋孚㠸扶甫邞姇
f,f,ua,open,fua,gap,0,0,
f,f,uae,open,fuae,gap,0,0,
f,f,ue,open,fue,attested,52,51,夫父㕮扶坿枎泭芙附枹玸胕
f,f,ueo,open,fueo,gap,0,0,
f,f,wa,open,fwa,gap,0,0,
f,f,wae,open,fwae,gap,0,0,
f,f,yeo,open,fyeo,gap,0,0,
f,f,yeou,open,fyeou,gap,0,0,
g,g,aan,n,gaan,attested,19,18,柬揀閒間靬暕僴蕑艱簡襇覸
g,g,aen,n,gaen,gap,0,0,
g,g,an,n,gan,attested,46,45,干仠奸忓汗邗旰杆玕肝迀皯
g,g,en,n,gen,attested,3,3,甄薽籈
g,g,eon,n,geon,gap,0,0,
g,g,ian,n,gian,gap,0,0,
g,g,ien,n,gien,gap,0,0,
g,g,in,n,gin,attested,37,37,巾幵見肩胗垷挸堅猏豜菺筧
g,g,n,n,gn,gap,0,0,
g,g,oen,n,goen,gap,0,0,
g,g,on,n,gon,attested,10,8,艮根珢茛詪跟䫀𣥦
g,g,uaen,n,guaen,attested,5,4,卷圈菌𧯦
g,g,uan,n,guan,attested,2,2,絭卛
g,g,uen,n,guen,attested,44,39,卷芹近帣弮宭帬桊狷郡埢捲
g,g,ueon,n,gueon,attested,32,32,卷狋倦拳圈婘捲淃犈萒蜎觠
g,g,uin,n,guin,attested,33,31,𡿨汮汱畎埍涓狷焆莙瓹睊罥
g,g,un,n,gun,attested,39,37,斤劤君呁均汮巹軍宭捃袀堇
g,g,waan,n,gwaan,attested,4,3,綸鰥䤽
g,g,waen,n,gwaen,attested,1,1,𡰝
g,g,wan,n,gwan,attested,62,48,毌丱串官冠倌𠴨婠悺涫脘莞
g,g,woen,n,gwoen,gap,0,0,
g,g,won,n,gwon,attested,39,37,丨昆衮崐惃晜猑琨琯菎睔睴
g,g,wyn,n,gwyn,attested,10,10,㖥莙窘䐃菌僒箘蜠蔨㻒
g,g,yeon,n,gyeon,gap,0,0,
g,g,yn,n,gyn,attested,17,16,堇僅墐廑㨷歏殣瑾瘽魿覲饉
g,g,aam,m,gaam,attested,10,6,監礛鑑鑒㔋𥌈
g,g,aem,m,gaem,gap,0,0,
g,g,am,m,gam,attested,37,32,甘泔弇柑苷淦紺媣敢感蜬澉
g,g,em,m,gem,attested,13,13,玪減尲瑊緘䌠鹻黬鹼䫡𥳒𪉦
g,g,eom,m,geom,attested,14,14,拑芡鈐雂鉆鉗箝儉羬鳹黔鍼
g,g,iem,m,giem,gap,0,0,
g,g,im,m,gim,attested,24,22,今金兼衿禁蒹僸趝縑錦黅㯲
g,g,m,m,gm,gap,0,0,
g,g,oem,m,goem,gap,0,0,
g,g,om,m,gom,gap,0,0,
g,g,ym,m,gym,attested,37,35,庈㪁芩笒紟耹唫捦琴鈙雂禽
g,g,yom,m,gyom,gap,0,0,
g,g,aang,ng,gaang,attested,41,38,更京庚秔哽埂挭浭郠梗竟景
g,g,aeng,ng,gaeng,attested,36,30,弜狂俇倞剠勍弶強軖勥葝誆
g,g,ang,ng,gang,attested,76,74,亢扛江杠玒肛岡牨矼苀迋迒
g,g,eng,ng,geng,attested,29,28,冋巠坰炅俓剄扃炯徑涇桱烴
g,g,eong,ng,geong,gap,0,0,
g,g,iaang,ng,giaang,gap,0,0,
g,g,iang,ng,giang,gap,0,0,
g,g,ieng,ng,gieng,gap,0,0,
g,g,ing,ng,ging,attested,4,4,勁矜兢頸
g,g,iong,ng,giong,gap,0,0,
g,g,iung,ng,giung,gap,0,0,
g,g,oeng,ng,goeng,attested,18,17,共邛桏䅃筇舼蛩蛬輁䂬𠌖𤤶
g,g,ong,ng,gong,attested,32,29,孓廾共巩攻供拱䢼恭拲㧬栱
g,g,uaang,ng,guaang,attested,6,6,囧煚憬暻璟臩
g,g,ueng,ng,gueng,attested,3,3,窮藭𥨪
g,g,ung,ng,gung,attested,38,37,工弓公功亘攻玒疘羾虹宮蚣
g,g,waang,ng,gwaang,attested,13,13,侊觥獷觵礦穬鑛䍔䵃𣘯𨥥𩃙
g,g,waeng,ng,gwaeng,gap,0,0,
g,g,wang,ng,gwang,attested,18,16,光灮侊垙恍洸桄胱茪輄僙廣
g,g,wueng,ng,gwueng,gap,0,0,
g,g,wung,ng,gwung,attested,2,2,肱𩉦
g,g,yang,ng,gyang,gap,0,0,
g,g,yeng,ng,gyeng,gap,0,0,
g,g,yeong,ng,gyeong,gap,0,0,
g,g,yng,ng,gyng,attested,27,25,涇殑赹惸焭痙煢睘葝嬛憌璚
g,g,aay,y,gaay,attested,11,9,佳街解廨懈檞薢繲㾏
g,g,aey,y,gaey,attested,3,3,拐戤箉
g,g,ay,y,gay,attested,35,35,丯价尬㠹屆玠垓姟界砎悈胲
g,g,eoy,y,geoy,attested,21,20,刏圻岓俟祈旂蚚崎幾碕頎畿
g,g,ey,y,gey,attested,27,25,旡刏旣幾蔇僟漑嘰曁機璣磯
g,g,uy,y,guy,attested,36,35,介戒改侅芥峐疥皆郂陔晐荄
g,g,waay,y,gwaay,attested,9,8,卦挂枴罣腡騧𠁥𡐠
g,g,waey,y,gwaey,attested,7,7,掛媧歄詿緺蝸𧬭
g,g,way,y,gway,attested,32,32,刏乖怪㧔恠傀幗慖瑰憒䈐䐴
g,g,wey,y,gwey,attested,7,7,鬼貴瞶歸騩㱕𠐽
g,g,wy,y,gwy,attested,50,46,艽臾悸頄馗揆湀猤逵鄈戣楑
g,g,y,y,gy,attested,111,104,示伎弜𨙸妓岐忌忯技汥其歧
g,g,yay,y,gyay,gap,0,0,
g,g,aaw,w,gaaw,gap,0,0,
g,g,aew,w,gaew,gap,0,0,
g,g,aw,w,gaw,attested,87,78,夰交芁告佼咎杲咬姣狡郊倃
g,g,eow,w,geow,attested,19,18,喬僑嬌㝯嶠橋蕎䀉蟜趫蹻轎
g,g,ew,w,gew,attested,21,19,喬嬌憍撟敽蕎矯穚簥蟜譑蹻
g,g,iaew,w,giaew,gap,0,0,
g,g,iaw,w,giaw,gap,0,0,
g,g,iew,w,giew,gap,0,0,
g,g,iw,w,giw,attested,28,27,丩九久勼朻灸玖究疚韭救猶
g,g,oew,w,goew,gap,0,0,
g,g,ow,w,gow,attested,51,47,句岣怐狗垢姤敂枸玽耇苟冓
g,g,yeow,w,gyeow,gap,0,0,
g,g,aei,i,gaei,gap,0,0,
g,g,ai,i,gai,attested,5,5,丐匃犗蓋𧜅
g,g,i,i,gi,attested,82,78,几己卟妀机肌妓庋其居枅虮
g,g,uei,i,guei,gap,0,0,
g,g,waei,i,gwaei,gap,0,0,
g,g,wai,i,gwai,attested,21,20,巜夬會儈劊䐴廥澮獪鄶檜膾
g,g,wi,i,gwi,attested,86,82,宄氿圭朹庋佹季昋炅炔垝姽
g,g,aak,k,gaak,attested,14,14,挌格茖蛒觡鉻骼鵅㦴𢓜𢼛𩹺
g,g,aek,k,gaek,attested,1,1,𧾛
g,g,ak,k,gak,attested,65,64,各角珏革捔格胳鬲埻崞桷梏
g,g,ek,k,gek,attested,16,16,狊湨郹敫犑墼激獥擊轚鶪鼳
g,g,eok,k,geok,gap,0,0,
g,g,iaak,k,giaak,gap,0,0,
g,g,iak,k,giak,gap,0,0,
g,g,iek,k,giek,gap,0,0,
g,g,ik,k,gik,attested,11,11,亟苟悈棘殛蕀襋㥛㻷𡕮𧩦
g,g,iok,k,giok,gap,0,0,
g,g,iuk,k,giuk,gap,0,0,
g,g,oek,k,goek,gap,0,0,
g,g,ok,k,gok,attested,9,9,告郜梏牿祰䅵䶜䧊䧼
g,g,uaak,k,guaak,gap,0,0,
g,g,uek,k,guek,gap,0,0,
g,g,uk,k,guk,attested,21,21,谷唂國裓榖瑴穀糓濲轂孂䀰
g,g,waak,k,gwaak,attested,5,5,唬虢㶁𢼛𧭣
g,g,waek,k,gwaek,gap,0,0,
g,g,yeok,k,gyeok,gap,0,0,
g,g,yk,k,gyk,attested,1,1,極
g,g,aach,ch,gaach,attested,8,8,丮谻戟撠𢜭𤜾𦺩𩯋
g,g,ach,ch,gach,attested,16,16,卻脚腳屩蹻矍彏攫玃貜躩钁
g,g,aech,ch,gaech,attested,20,20,谷屐劇噱臄蹻醵戄貜㘌䐘䣤
g,g,och,ch,goch,attested,12,12,𦥑拲挶梮絭輂鋦㮂䋰䡞𦅽𧤑
g,g,oech,ch,goech,attested,5,5,局侷跼駶䎤
g,g,uch,ch,guch,attested,33,33,臼匊㘲泦掬椈菊諊趜踘閰鞠
g,g,uech,ch,guech,attested,12,12,毱趜踘鞠鵴驧䗇䜯䱡𠤄𩣽𪁁
g,g,aat,t,gaat,attested,21,21,圿忦扴砎戛秸袺楔㮖劀嘎稭
g,g,aet,t,gaet,gap,0,0,
g,g,at,t,gat,attested,19,19,匃刮割猰葛趏劀䈓擖獦輵鴰
g,g,eot,t,geot,gap,0,0,
g,g,et,t,get,attested,25,24,吉抉狤疦郆觖訣趹絜鈌趌魝
g,g,iat,t,giat,gap,0,0,
g,g,iet,t,giet,gap,0,0,
g,g,it,t,git,attested,25,24,決㭈玦芵拮洁桔蚗赽結袺鍥
g,g,oet,t,goet,gap,0,0,
g,g,ot,t,got,gap,0,0,
g,g,t,t,gt,gap,0,0,
g,g,uet,t,guet,attested,11,11,倔䞘堀崛掘𡲬䘿䠇𡲗𢇓𧱝
g,g,ut,t,gut,attested,23,23,孒吃扢屈訖厥趉曁橘繘鶌䠇
g,g,waet,t,gwaet,gap,0,0,
g,g,wat,t,gwat,attested,21,21,佸括活栝䒷适筈聒萿葀銛劊
g,g,woet,t,gwoet,gap,0,0,
g,g,wot,t,gwot,attested,16,16,扢汩骨啒淈䓛尳愲滑榾蓇縎
g,g,yeot,t,gyeot,gap,0,0,
g,g,yt,t,gyt,attested,5,5,佶姞狤趌鮚
g,g,aets,ts,gaets,attested,18,18,亅赶掘揭楬碣竭撅憠橜蹷鷢
g,g,ats,ts,gats,attested,25,25,𠄌孒氒欮訐厥揭劂撅瘚羯橜
g,g,eots,ts,geots,attested,14,14,杰桀偈傑揭渴嵥搩楬滐榤碣
g,g,ets,ts,gets,attested,11,11,孑訐揭罬趌蹶䅥䞵𧣸𧱝𨥂
g,g,aap,p,gaap,attested,5,5,甲玾胛𠩘𨒇
g,g,aep,p,gaep,attested,5,5,押梜鉀𥑐𩌍
g,g,ap,p,gap,attested,29,29,合㠷佮匌郃㪉㭘浩砝蛤嗑鉀
g,g,eop,p,geop,gap,0,0,
g,g,ep,p,gep,attested,15,15,夾郟袷筴裌跲餄鞈韐鵊㿓䀫
g,g,iep,p,giep,gap,0,0,
g,g,ip,p,gip,attested,20,20,伋彶汲皀芨急唊級梜莢給筴
g,g,oep,p,goep,gap,0,0,
g,g,op,p,gop,gap,0,0,
g,g,p,p,gp,gap,0,0,
g,g,yp,p,gyp,attested,7,7,及苙笈㧀䲯𦶍𨕤
g,g,eov,v,geov,attested,10,7,极昅㭘笈衱跲𩾳
g,g,ev,v,gev,attested,11,10,劫砝衱袷蜐跲鉣鵖䀷𦀖
g,g,ov,v,gov,gap,0,0,
g,g,aenn,nn,gaenn,attested,8,8,赶健寋楗腱鍵𠐻𥴤
g,g,ann,nn,gann,attested,19,19,建揵湕靬旔犍腱蹇鞬騝㓺㔓
g,g,enn,nn,genn,attested,11,11,搴謇蹇藆䙭𠐻𡾰𢵈𢷘𦂇𩽜
g,g,eonn,nn,geonn,attested,13,12,件虔乾揵犍榩鍵騝鰬鑳𡾰𨜻
g,g,onn,nn,gonn,gap,0,0,
g,g,aeyh,h,gaeyh,attested,1,1,𤜂
g,g,ah,h,gah,attested,1,1,迦
g,g,ayh,h,gayh,gap,0,0,
g,g,emh,h,gemh,attested,3,3,劔檢瞼
g,g,eomh,h,geomh,gap,0,0,
g,g,ueh,h,gueh,attested,58,53,巨拒虯歫炬苣觓秬淭粔渠腒
g,g,uh,h,guh,attested,43,41,朻車居弆糾柜赳倨崌据涺莒
g,g,r,r,gr,gap,0,0,
g,g,,open,g,gap,0,0,
g,g,a,open,ga,attested,48,43,加叚架枷珈茄迦家痂假笳袈
g,g,aa,open,gaa,attested,18,18,个妿戕柯牁個哥哿笴舸菏滒
g,g,ae,open,gae,attested,3,3,伽枷茄
g,g,au,open,gau,attested,17,16,叫訆釗皎敫嘂噭憿獥蟂邀皦
g,g,e,open,ge,attested,8,8,彐訐猘罽瀱蘮𣯅𦇧
g,g,eo,open,geo,attested,1,1,偈
g,g,eou,open,geou,attested,7,6,荍嘺翹䎗𧄍𤖻
g,g,eu,open,geu,attested,16,15,恔晈梟儌澆徼激璬繳譥驍㿟
g,g,ia,open,gia,gap,0,0,
g,g,iaeu,open,giaeu,gap,0,0,
g,g,iau,open,giau,gap,0,0,
g,g,ie,open,gie,gap,0,0,
g,g,ieu,open,gieu,gap,0,0,
g,g,iou,open,giou,gap,0,0,
g,g,iu,open,giu,attested,58,57,仇厹叴扏犰朹肍臼艽求咎䊵
g,g,o,open,go,attested,64,60,夃古估呱固姑孤沽泒股故柧
g,g,oe,open,goe,gap,0,0,
g,g,oeu,open,goeu,gap,0,0,
g,g,ou,open,gou,gap,0,0,
g,g,u,open,gu,attested,35,33,句岣怐拘邭枸俱捄痀眗矩絇
g,g,ua,open,gua,gap,0,0,
g,g,uae,open,guae,attested,1,1,瘸
g,g,ue,open,gue,attested,48,47,句劬具姁斪眗埧絇翑蚼軥葋
g,g,ueo,open,gueo,gap,0,0,
g,g,wa,open,gwa,attested,50,44,戈瓜冎划坬果剮婐惈猓堝媧
g,g,wae,open,gwae,gap,0,0,
g,g,yeo,open,gyeo,gap,0,0,
g,g,yeou,open,gyeou,gap,0,0,
h,h,aan,n,haan,attested,1,1,羴
h,h,aen,n,haen,attested,66,59,忓扞汗邗旱矸邯虷限垾娨悍
h,h,an,n,han,attested,18,14,厂焊頇漢暵熯蔊𤳉鼾灘䍐䎯
h,h,en,n,hen,attested,4,4,屳嘕嫣𦒜
h,h,eon,n,heon,gap,0,0,
h,h,ian,n,hian,attested,7,7,掀蓒幰攇瀗獻鶱
h,h,ien,n,hien,attested,7,7,軒憲䘆䜢䞿䡣𧾨
h,h,in,n,hin,attested,13,13,抮祆脪衅訮蜆舋韅顯釁㾙𣊡
h,h,n,n,hn,gap,0,0,
h,h,oen,n,hoen,attested,12,12,很恨拫紇淈痕麧鞎齕㯊䓳𥝖
h,h,on,n,hon,attested,10,8,昏婚惛棔殙閽𣣏𦃕
h,h,uaen,n,huaen,attested,45,42,丸幻汍肒芄宦洹狟紈郇院梡
h,h,uan,n,huan,attested,30,28,吅咺烜喛喧愃愋塤暄暅楥楦
h,h,uen,n,huen,attested,11,10,弲儇頨嬛翾蠉譞𥌭𧾎𧾣
h,h,ueon,n,hueon,gap,0,0,
h,h,uin,n,huin,attested,13,12,㧦㘣梋眴絃絢夐鋗駽矎讂𧾣
h,h,un,n,hun,attested,30,27,庍忻邤昕欣炘訓焄脪訢勛焮
h,h,waan,n,hwaan,gap,0,0,
h,h,waen,n,hwaen,attested,45,42,完峘垸捖桓浣荁患晥寏嵈棵
h,h,wan,n,hwan,attested,21,21,犿奐喚喛渙煥貆鴅嚾懽獾酄
h,h,woen,n,hwoen,attested,44,40,忶沄俒倱圂掍混堚棍渾焜楎
h,h,won,n,hwon,gap,0,0,
h,h,wyn,n,hwyn,attested,42,36,玄泫姰炫玹盷胘訇埍玆眩迿
h,h,yeon,n,hyeon,gap,0,0,
h,h,yn,n,hyn,attested,34,34,伭見弦臤俔胘哯垷峴涀痃婱
h,h,aam,m,haam,attested,5,5,譀豃闞㒈㺖
h,h,aem,m,haem,attested,39,32,含肣炶唅涵琀莟欿菡筨蜭銜
h,h,am,m,ham,attested,23,21,唅蚶喊谽嬜憨馠嚂歛蘫㟏㯺
h,h,em,m,hem,attested,8,8,妗欦喊闞㰹䩂𧍧𧮰
h,h,eom,m,heom,attested,24,24,函臽咸陷喊㮀減椷甉稴諴輱
h,h,iem,m,hiem,attested,15,14,杴姭脅嶮憸獫險譣蘞玁㛍㿌
h,h,im,m,him,attested,12,11,妗欦歆廞嬜䌠馦䵌㽎㽐㾾
h,h,m,m,hm,gap,0,0,
h,h,oem,m,hoem,attested,34,32,函邯圅浛梒淊酣煔甝䈄蜬鋡
h,h,om,m,hom,gap,0,0,
h,h,ym,m,hym,attested,4,4,嫌稴鼸㺌
h,h,yom,m,hyom,gap,0,0,
h,h,aang,ng,haang,attested,4,4,亨悙脝䛭
h,h,aeng,ng,haeng,attested,63,52,夅行吭抗杏沆邟幸杭肮苀迒
h,h,ang,ng,hang,attested,13,13,忼汻肛㰠炕舡酐啌傋䐠谾𢞡
h,h,eng,ng,heng,attested,3,3,蛵馨𠷓
h,h,eong,ng,heong,attested,26,24,刑形邢侀型娙陘婞桯涬硎脛
h,h,iaang,ng,hiaang,gap,0,0,
h,h,iang,ng,hiang,attested,21,18,向亨皀亯香珦鄉萫曏膷薌嚮
h,h,ieng,ng,hieng,gap,0,0,
h,h,ing,ng,hing,attested,14,12,詗敻興醟嬹矎臖𣢝𧵣𨞾𩈡𩜁
h,h,iong,ng,hiong,attested,13,11,凶兇匈恟洶胷訩詾銎𣧑𧧗
h,h,iung,ng,hiung,attested,2,2,䠗𧽒
h,h,oeng,ng,hoeng,attested,6,4,洚㗢䃔𩘎
h,h,ong,ng,hong,gap,0,0,
h,h,uaang,ng,huaang,attested,2,2,兄𦬺
h,h,ueng,ng,hueng,attested,34,32,仜汞哄峘恒洚洪䉺紅虹烘訌
h,h,ung,ng,hung,attested,10,9,叿烘嗊魟谾𩐠戇𢦅𩗄
h,h,waang,ng,hwaang,attested,5,5,喤諻謍嚝䎕
h,h,waeng,ng,hwaeng,attested,80,72,卝吰宏宖皇竑晃浤紘翃耾偟
h,h,wang,ng,hwang,attested,34,29,巟㠵肓衁訇荒揈渹慌㬻輷鍧
h,h,wueng,ng,hwueng,attested,3,3,弘苰鞃
h,h,wung,ng,hwung,attested,5,5,薨𠐿𤃫𩖉𩙛
h,h,yang,ng,hyang,attested,6,6,况怳況貺𣍦𧧢
h,h,yeng,ng,hyeng,attested,1,1,詗
h,h,yeong,ng,hyeong,attested,11,11,冋泂炯迥滎熒螢褮䁝𦳖𧵣
h,h,yng,ng,hyng,gap,0,0,
h,h,aay,y,haay,attested,3,3,謑㗨㰨
h,h,aey,y,haey,attested,56,52,亥侅劾咳孩㧡衸械湝絯瑎解
h,h,ay,y,hay,attested,17,17,咍海欸儗噧橀醢譮齂㖑㞒㾂
h,h,eoy,y,heoy,gap,0,0,
h,h,ey,y,hey,attested,35,30,希忥俙唏悕氣晞桸欷莃塈摡
h,h,uy,y,huy,gap,0,0,
h,h,waay,y,hwaay,attested,6,6,扮諣竵𡁑𦶎𩝨
h,h,waey,y,hwaey,attested,62,59,回佪徊洄烠茴蚘蚚迴淮罣畫
h,h,way,y,hway,attested,30,28,灰咶秏虺悔豗晦痗蛕詯賄誨
h,h,wey,y,hwey,attested,22,21,卉虫泋芔虺揮暉楎煇幑翬褘
h,h,wy,y,hwy,attested,36,36,畦眭窐惠携慧憓潓橞蕙繐蟪
h,h,y,y,hy,attested,32,31,兮妎系盻郋奚胿傒嵇徯慀榽
